Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
New Zealand,NZL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.167578363
New Zealand,NZL,CO2 emissions (kt),EN.ATM.CO2E.KT,34008.2
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.830053021
New Zealand,NZL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,6.048305496
New Zealand,NZL,Population density (people per sq. km of land area),EN.POP.DNST,18.91003
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,40757.36815
Nicaragua,NIC,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.391853904
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,5131.9
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.77010182
Nicaragua,NIC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,20.43900913
Nicaragua,NIC,Population density (people per sq. km of land area),EN.POP.DNST,55.37580189
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1965.277906
Niger,NER,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.176803889
Niger,NER,CO2 emissions (kt),EN.ATM.CO2E.KT,2159.15
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.092100576
Niger,NER,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,80.10926696
Niger,NER,Population density (people per sq. km of land area),EN.POP.DNST,18.5074548
Niger,NER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,520.9194002
Nigeria,NGA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.234689264
Nigeria,NGA,CO2 emissions (kt),EN.ATM.CO2E.KT,119544.1
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.588005207
Nigeria,NGA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,70.39625682
Nigeria,NGA,Population density (people per sq. km of land area),EN.POP.DNST,223.222649
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2505.462745
North Macedonia,MKD,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.711287256
North Macedonia,MKD,CO2 emissions (kt),EN.ATM.CO2E.KT,7956.1
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.831137375
North Macedonia,MKD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.26931856
North Macedonia,MKD,Population density (people per sq. km of land area),EN.POP.DNST,82.34314036
North Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5386.20275
Northern Mariana Islands,MNP,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Northern Mariana Islands,MNP,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Northern Mariana Islands,MNP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.151978907
Northern Mariana Islands,MNP,Population density (people per sq. km of land area),EN.POP.DNST,108.3869565
Northern Mariana Islands,MNP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,20796.03042
Norway,NOR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.091801734
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,37661.6
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.042320943
Norway,NOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,6.642383374
Norway,NOR,Population density (people per sq. km of land area),EN.POP.DNST,14.6479975
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,76712.28713
Oman,OMN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.911999101
Oman,OMN,CO2 emissions (kt),EN.ATM.CO2E.KT,75744.8
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.45635843
Oman,OMN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,44.57247023
Oman,OMN,Population density (people per sq. km of land area),EN.POP.DNST,14.8716252
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18044.27045
Pakistan,PAK,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.567476919
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,184096.3
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.824459652
Pakistan,PAK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,62.57424987
Pakistan,PAK,Population density (people per sq. km of land area),EN.POP.DNST,289.6602325
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1452.851429
Palau,PLW,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.804737663
Palau,PLW,CO2 emissions (kt),EN.ATM.CO2E.KT,217.4
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.134405
Palau,PLW,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,6.873805482
Palau,PLW,Population density (people per sq. km of land area),EN.POP.DNST,38.94782609
Palau,PLW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15078.70895
Panama,PAN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.204066377
Panama,PAN,CO2 emissions (kt),EN.ATM.CO2E.KT,13099.9
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.095050433
Panama,PAN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.20059479
Panama,PAN,Population density (people per sq. km of land area),EN.POP.DNST,57.05758965
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15166.88091
Papua New Guinea,PNG,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.302086328
Papua New Guinea,PNG,CO2 emissions (kt),EN.ATM.CO2E.KT,7467.5
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.78255289
Papua New Guinea,PNG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.2311858
Papua New Guinea,PNG,Population density (people per sq. km of land area),EN.POP.DNST,21.0716027
Papua New Guinea,PNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2590.494236
Paraguay,PRY,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.199169475
Paraguay,PRY,CO2 emissions (kt),EN.ATM.CO2E.KT,8101.6
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.240668873
Paraguay,PRY,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.51891553
Paraguay,PRY,Population density (people per sq. km of land area),EN.POP.DNST,16.43600805
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6229.21196
Peru,PER,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.264965374
Peru,PER,CO2 emissions (kt),EN.ATM.CO2E.KT,56972.2
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.735641775
Peru,PER,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.82669477
Peru,PER,Population density (people per sq. km of land area),EN.POP.DNST,25.64442266
Peru,PER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6550.447518
Philippines,PHL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.368153212
Philippines,PHL,CO2 emissions (kt),EN.ATM.CO2E.KT,145871.3
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.32152779
Philippines,PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.82613108
Philippines,PHL,Population density (people per sq. km of land area),EN.POP.DNST,370.1941979
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3589.613641
Poland,POL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.516091959
Poland,POL,CO2 emissions (kt),EN.ATM.CO2E.KT,294948.3
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.768855783
Poland,POL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,22.6420051
Poland,POL,Population density (people per sq. km of land area),EN.POP.DNST,124.0255954
Poland,POL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15053.23936
Portugal,PRT,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.200414745
Portugal,PRT,CO2 emissions (kt),EN.ATM.CO2E.KT,44564.7
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.332448043
Portugal,PRT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.254802244
Portugal,PRT,Population density (people per sq. km of land area),EN.POP.DNST,112.2885828
Portugal,PRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21617.41162
Puerto Rico,PRI,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Puerto Rico,PRI,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Puerto Rico,PRI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,6.85168132
Puerto Rico,PRI,Population density (people per sq. km of land area),EN.POP.DNST,360.0556933
Puerto Rico,PRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,30181.27248
Qatar,QAT,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.534201305
Qatar,QAT,CO2 emissions (kt),EN.ATM.CO2E.KT,89486.8
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,31.87720301
Qatar,QAT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,76.04929303
Qatar,QAT,Population density (people per sq. km of land area),EN.POP.DNST,244.3198433
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,59672.64155
Romania,ROU,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.33920745
Romania,ROU,CO2 emissions (kt),EN.ATM.CO2E.KT,73942.8
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.817062957
Romania,ROU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.67108952
Romania,ROU,Population density (people per sq. km of land area),EN.POP.DNST,84.19527121
Romania,ROU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11252.88655
Russian Federation,RUS,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.165603071
Russian Federation,RUS,CO2 emissions (kt),EN.ATM.CO2E.KT,1703588.7
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.79719417
Russian Federation,RUS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.59553193
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,8.817695994
Russian Federation,RUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9958.469727
Rwanda,RWA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.129785919
Rwanda,RWA,CO2 emissions (kt),EN.ATM.CO2E.KT,1451.1
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.113057798
Rwanda,RWA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,36.18491574
Rwanda,RWA,Population density (people per sq. km of land area),EN.POP.DNST,520.2686664
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,871.1098908
Samoa,WSM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.297472157
Samoa,WSM,CO2 emissions (kt),EN.ATM.CO2E.KT,278.7
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.315212005
Samoa,WSM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.01483371
Samoa,WSM,Population density (people per sq. km of land area),EN.POP.DNST,76.22482014
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4421.294484
San Marino,SMR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
San Marino,SMR,CO2 emissions (kt),EN.ATM.CO2E.KT,..
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
San Marino,SMR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,9.906728131
San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,569.6333333
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,44143.04564
Sao Tome and Principe,STP,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.38971186
Sao Tome and Principe,STP,CO2 emissions (kt),EN.ATM.CO2E.KT,140.2
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.653311525
Sao Tome and Principe,STP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,31.05885758
Sao Tome and Principe,STP,Population density (people per sq. km of land area),EN.POP.DNST,223.540625
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1676.396313
Saudi Arabia,SAU,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.742347316
Saudi Arabia,SAU,CO2 emissions (kt),EN.ATM.CO2E.KT,526770.3
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.70301665
Saudi Arabia,SAU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,61.50824107
Saudi Arabia,SAU,Population density (people per sq. km of land area),EN.POP.DNST,16.66629235
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19806.11547
Senegal,SEN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.545099922
Senegal,SEN,CO2 emissions (kt),EN.ATM.CO2E.KT,12297.8
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.768574984
Senegal,SEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,60.21139678
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,83.10798837
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1409.970821
Serbia,SRB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.009085368
Serbia,SRB,CO2 emissions (kt),EN.ATM.CO2E.KT,46030.1
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.627579916
Serbia,SRB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,25.35417205
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,79.41041619
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6567.908055
Seychelles,SYC,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.364106903
Seychelles,SYC,CO2 emissions (kt),EN.ATM.CO2E.KT,595.3
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.097823303
Seychelles,SYC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.5639189
Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,212.2282609
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16747.34328
Sierra Leone,SLE,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.203302788
Sierra Leone,SLE,CO2 emissions (kt),EN.ATM.CO2E.KT,1038.8
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.129094346
Sierra Leone,SLE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,51.09606544
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,111.482793
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,634.9856157
Singapore,SGP,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.128993255
Singapore,SGP,CO2 emissions (kt),EN.ATM.CO2E.KT,45163.2
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.918410385
Singapore,SGP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.76588248
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,7965.878492
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,61386.23615
Sint Maarten (Dutch part),SXM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Sint Maarten (Dutch part),SXM,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Sint Maarten (Dutch part),SXM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,1223.764706
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28972.91164
Slovak Republic,SVK,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.311923379
Slovak Republic,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,31032.5
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.6897073
Slovak Republic,SVK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.36521464
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,113.4389975
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18240.72093
Slovenia,SVN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.271221861
Slovenia,SVN,CO2 emissions (kt),EN.ATM.CO2E.KT,13665
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.543333724
Slovenia,SVN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.96940443
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,103.7119346
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,24125.39204
Solomon Islands,SLB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.204883684
Solomon Islands,SLB,CO2 emissions (kt),EN.ATM.CO2E.KT,304.8
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.451560238
Solomon Islands,SLB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.89495904
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,24.11550554
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2203.983401
Somalia,SOM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.095754538
Somalia,SOM,CO2 emissions (kt),EN.ATM.CO2E.KT,655.7
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.041029203
Somalia,SOM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.36142727
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST,25.47470271
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,428.4831158
South Africa,ZAF,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.242292502
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,446626
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.688907623
South Africa,ZAF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,28.67475434
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST,47.88354945
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6189.289245
South Sudan,SSD,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
South Sudan,SSD,CO2 emissions (kt),EN.ATM.CO2E.KT,1824.6
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.174641877
South Sudan,SSD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,37.55277786
South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST,16.53294827
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
Spain,ESP,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.182704979
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,241886.5
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.131798801
Spain,ESP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,9.728788477
Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,94.3508089
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28087.89792
Sri Lanka,LKA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.241009811
Sri Lanka,LKA,CO2 emissions (kt),EN.ATM.CO2E.KT,23427.9
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.074526441
Sri Lanka,LKA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,19.96439581
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,352.4316946
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4458.434434
St. Kitts and Nevis,KNA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.234326523
St. Kitts and Nevis,KNA,CO2 emissions (kt),EN.ATM.CO2E.KT,247.5
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.187374245
St. Kitts and Nevis,KNA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.789142812
St. Kitts and Nevis,KNA,Population density (people per sq. km of land area),EN.POP.DNST,183.5076923
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,22137.37556
St. Lucia,LCA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.270649147
St. Lucia,LCA,CO2 emissions (kt),EN.ATM.CO2E.KT,534.6
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.993566017
St. Lucia,LCA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.22131742
St. Lucia,LCA,Population density (people per sq. km of land area),EN.POP.DNST,292.7590164
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11060.68889
St. Martin (French part),MAF,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
St. Martin (French part),MAF,CO2 emissions (kt),EN.ATM.CO2E.KT,..
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
St. Martin (French part),MAF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
St. Martin (French part),MAF,Population density (people per sq. km of land area),EN.POP.DNST,662.42
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
St. Vincent and the Grenadines,VCT,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.272114981
St. Vincent and the Grenadines,VCT,CO2 emissions (kt),EN.ATM.CO2E.KT,235.1
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.240669437
St. Vincent and the Grenadines,VCT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.12973864
St. Vincent and the Grenadines,VCT,Population density (people per sq. km of land area),EN.POP.DNST,269.0358974
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8234.274462
Sudan,SDN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.262520325
Sudan,SDN,CO2 emissions (kt),EN.ATM.CO2E.KT,22131.5
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.511922937
Sudan,SDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,54.67729786
Sudan,SDN,Population density (people per sq. km of land area),EN.POP.DNST,23.14351874
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1950.031616
Suriname,SUR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.505451648
Suriname,SUR,CO2 emissions (kt),EN.ATM.CO2E.KT,2656.82
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.42581305
Suriname,SUR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.17742119
Suriname,SUR,Population density (people per sq. km of land area),EN.POP.DNST,3.848083333
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8756.155154
Sweden,SWE,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.063592664
Sweden,SWE,CO2 emissions (kt),EN.ATM.CO2E.KT,34964.6
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.401593966
Sweden,SWE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,5.647572855
Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,25.23766548
