Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Iraq,IRQ,CO2 emissions (kt),EN.ATM.CO2E.KT,180687.6
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.34726413932218
Iraq,IRQ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,48.46825216
Iraq,IRQ,Population density (people per sq. km of land area),EN.POP.DNST,95.7402425091217
Iraq,IRQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4854.38649485853
Ireland,IRL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.0964622009716858
Ireland,IRL,CO2 emissions (kt),EN.ATM.CO2E.KT,35812.2
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.25774875667262
Ireland,IRL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,7.854094218
Ireland,IRL,Population density (people per sq. km of land area),EN.POP.DNST,71.6263608651473
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,75239.3028933993
Isle of Man,IMN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Isle of Man,IMN,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Isle of Man,IMN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Isle of Man,IMN,Population density (people per sq. km of land area),EN.POP.DNST,147.250877192982
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,95137.2757017709
Israel,ISR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.175183439505833
Israel,ISR,CO2 emissions (kt),EN.ATM.CO2E.KT,62796.3
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.9357521537442
Israel,ISR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,19.75989688
Israel,ISR,Population density (people per sq. km of land area),EN.POP.DNST,418.391866913124
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39591.3687578516
Italy,ITA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.165379005940659
Italy,ITA,CO2 emissions (kt),EN.ATM.CO2E.KT,317223
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.31103098673157
Italy,ITA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.08828133
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,201.980545589195
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,32114.2998563994
Jamaica,JAM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.562088269572086
Jamaica,JAM,CO2 emissions (kt),EN.ATM.CO2E.KT,8394.3
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.98328969678791
Jamaica,JAM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.28940246
Jamaica,JAM,Population density (people per sq. km of land area),EN.POP.DNST,259.812834718375
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5307.51104103109
Japan,JPN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.235225038538829
Japan,JPN,CO2 emissions (kt),EN.ATM.CO2E.KT,1073645.3
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.47840057488964
Japan,JPN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.46980666
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,347.415637860082
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36043.7844013365
Jordan,JOR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.55346202562614
Jordan,JOR,CO2 emissions (kt),EN.ATM.CO2E.KT,23147.9
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.16362144761182
Jordan,JOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.64558855
Jordan,JOR,Population density (people per sq. km of land area),EN.POP.DNST,120.488805549925
Jordan,JOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3909.25004324205
Kazakhstan,KAZ,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.969140094148014
Kazakhstan,KAZ,CO2 emissions (kt),EN.ATM.CO2E.KT,204592.2
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.0508703486337
Kazakhstan,KAZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,20.29485447
Kazakhstan,KAZ,Population density (people per sq. km of land area),EN.POP.DNST,6.85767789013594
Kazakhstan,KAZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11402.7583992887
Kenya,KEN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.23119804862198
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,19481.9
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.382362032876395
Kenya,KEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.61458718
Kenya,KEN,Population density (people per sq. km of land area),EN.POP.DNST,89.5235794356397
Kenya,KEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1653.82897976607
Kiribati,KIR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.421494145675972
Kiribati,KIR,CO2 emissions (kt),EN.ATM.CO2E.KT,73.6
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.592397034795277
Kiribati,KIR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,9.468882294
Kiribati,KIR,Population density (people per sq. km of land area),EN.POP.DNST,153.383950617284
Kiribati,KIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1405.46918829731
"Korea, Dem. People's Rep.",PRK,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
"Korea, Dem. People's Rep.",PRK,CO2 emissions (kt),EN.ATM.CO2E.KT,55548.4
"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.15676369121383
"Korea, Dem. People's Rep.",PRK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,44.32957478
"Korea, Dem. People's Rep.",PRK,Population density (people per sq. km of land area),EN.POP.DNST,213.897857320821
"Korea, Dem. People's Rep.",PRK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
"Korea, Rep.",KOR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.373742205157793
"Korea, Rep.",KOR,CO2 emissions (kt),EN.ATM.CO2E.KT,612133.7
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.8252835873752
"Korea, Rep.",KOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,27.44033926
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,530.377274590164
"Korea, Rep.",KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31640.2146297141
Kosovo,XKX,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Kosovo,XKX,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Kosovo,XKX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Kosovo,XKX,Population density (people per sq. km of land area),EN.POP.DNST,..
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4219.09743463949
Kuwait,KWT,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.819907269067277
Kuwait,KWT,CO2 emissions (kt),EN.ATM.CO2E.KT,93863.6
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,21.1352142487222
Kuwait,KWT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,60.96648013
Kuwait,KWT,Population density (people per sq. km of land area),EN.POP.DNST,249.219977553311
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25777.5666177048
Kyrgyz Republic,KGZ,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.264723733308
Kyrgyz Republic,KGZ,CO2 emissions (kt),EN.ATM.CO2E.KT,10017.4
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.55159381679626
Kyrgyz Republic,KGZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,24.07288994
Kyrgyz Republic,KGZ,Population density (people per sq. km of land area),EN.POP.DNST,33.6611053180396
Kyrgyz Republic,KGZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1226.82430631544
Lao PDR,LAO,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.03672182739806
Lao PDR,LAO,CO2 emissions (kt),EN.ATM.CO2E.KT,19170.9
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.65817514097581
Lao PDR,LAO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,20.54733513
Lao PDR,LAO,Population density (people per sq. km of land area),EN.POP.DNST,31.2480632582322
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2564.0196538036
Latvia,LVA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.246111062861253
Latvia,LVA,CO2 emissions (kt),EN.ATM.CO2E.KT,7569.1
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.95496550880907
Latvia,LVA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.01165835
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,30.755491989008
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16069.8404323203
Lebanon,LBN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.576026456900463
Lebanon,LBN,CO2 emissions (kt),EN.ATM.CO2E.KT,26916.5
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.65529798386588
Lebanon,LBN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,28.96029994
Lebanon,LBN,Population density (people per sq. km of land area),EN.POP.DNST,565.191300097752
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8081.74334372685
Lesotho,LSO,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.993470691835396
Lesotho,LSO,CO2 emissions (kt),EN.ATM.CO2E.KT,2300.1
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.03342675704115
Lesotho,LSO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,27.52281327
Lesotho,LSO,Population density (people per sq. km of land area),EN.POP.DNST,73.3103425559947
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1040.21866526524
Liberia,LBR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.356923315769723
Liberia,LBR,CO2 emissions (kt),EN.ATM.CO2E.KT,1146.2
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.229916460209228
Liberia,LBR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,50.59973692
Liberia,LBR,Population density (people per sq. km of land area),EN.POP.DNST,51.7575685215947
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,644.162065213927
Libya,LBY,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.89734035122549
Libya,LBY,CO2 emissions (kt),EN.ATM.CO2E.KT,54692.7
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.32576759513649
Libya,LBY,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,38.59119845
Libya,LBY,Population density (people per sq. km of land area),EN.POP.DNST,3.73341214180979
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9278.27171013324
Liechtenstein,LIE,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Liechtenstein,LIE,CO2 emissions (kt),EN.ATM.CO2E.KT,149.025716
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.8726083883374
Liechtenstein,LIE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Liechtenstein,LIE,Population density (people per sq. km of land area),EN.POP.DNST,240.5125
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
Lithuania,LTU,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.243491044500553
Lithuania,LTU,CO2 emissions (kt),EN.ATM.CO2E.KT,11735.8
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.20015196105273
Lithuania,LTU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,10.37350411
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,44.6205206004471
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17249.7184431077
Luxembourg,LUX,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.143569566183417
Luxembourg,LUX,CO2 emissions (kt),EN.ATM.CO2E.KT,9500.3
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.3230398015487
Luxembourg,LUX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,10.06890585
Luxembourg,LUX,Population density (people per sq. km of land area),EN.POP.DNST,240.827591028798
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,106729.024882424
"Macao SAR, China",MAC,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
"Macao SAR, China",MAC,CO2 emissions (kt),EN.ATM.CO2E.KT,..
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Macao SAR, China",MAC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
"Macao SAR, China",MAC,Population density (people per sq. km of land area),EN.POP.DNST,20171.8237082067
"Macao SAR, China",MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,76959.2440999014
Madagascar,MDG,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.297860815263281
Madagascar,MDG,CO2 emissions (kt),EN.ATM.CO2E.KT,3927.7
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.142653575143316
Madagascar,MDG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,17.8593854
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,47.3240529391543
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,478.926961296417
Malawi,MWI,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.151933720831058
Malawi,MWI,CO2 emissions (kt),EN.ATM.CO2E.KT,1643.7
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0871188127927116
Malawi,MWI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,22.34665143
Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,200.12024819686
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,573.400113656026
Malaysia,MYS,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.671642541976949
Malaysia,MYS,CO2 emissions (kt),EN.ATM.CO2E.KT,244882
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.46499971649816
Malaysia,MYS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.59099631
Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,99.8448333586973
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11114.5427067876
Maldives,MDV,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.368569000969231
Maldives,MDV,CO2 emissions (kt),EN.ATM.CO2E.KT,1999.5
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.96326718307737
Maldives,MDV,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,10.94405416
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,1681.69333333333
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10753.1213223443
Mali,MLI,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.245646240576957
Mali,MLI,CO2 emissions (kt),EN.ATM.CO2E.KT,3937.4
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.191438655613848
Mali,MLI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,60.62414043
Mali,MLI,Population density (people per sq. km of land area),EN.POP.DNST,16.8559191601308
Mali,MLI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,779.326625004357
Malta,MLT,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.114810364965453
Malta,MLT,CO2 emissions (kt),EN.ATM.CO2E.KT,1658.6
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.29046823605033
Malta,MLT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.9910498
Malta,MLT,Population density (people per sq. km of land area),EN.POP.DNST,1575.19375
Malta,MLT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28660.0276642308
Marshall Islands,MHL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.68310269460017
Marshall Islands,MHL,CO2 emissions (kt),EN.ATM.CO2E.KT,152.3
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.40502593453765
Marshall Islands,MHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,9.044039796
Marshall Islands,MHL,Population density (people per sq. km of land area),EN.POP.DNST,248.488888888889
Marshall Islands,MHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4984.64720085852
Mauritania,MRT,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.522431281364461
Mauritania,MRT,CO2 emissions (kt),EN.ATM.CO2E.KT,3824.8
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.872475306517173
Mauritania,MRT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,66.8117824
Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,4.25327350344426
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1670.02883946475
Mauritius,MUS,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.300886835537557
Mauritius,MUS,CO2 emissions (kt),EN.ATM.CO2E.KT,4173.7
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.296800515014
Mauritius,MUS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,14.91383169
Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,623.637931034483
Mauritius,MUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10956.9450226163
Mexico,MEX,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.360721450778787
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,451828.8
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.6121651406375
Mexico,MEX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,20.12401203
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,64.3459507703387
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10013.7242540995
"Micronesia, Fed. Sts.",FSM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.445769879894644
"Micronesia, Fed. Sts.",FSM,CO2 emissions (kt),EN.ATM.CO2E.KT,148.2
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.33059194282585
"Micronesia, Fed. Sts.",FSM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,10.38285056
"Micronesia, Fed. Sts.",FSM,Population density (people per sq. km of land area),EN.POP.DNST,159.112857142857
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2984.93012390233
Moldova,MDA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.973696176032245
Moldova,MDA,CO2 emissions (kt),EN.ATM.CO2E.KT,8921.6
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.34866737931946
Moldova,MDA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.74739724
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,92.756093569939
Moldova,MDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3439.12963997156
Monaco,MCO,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Monaco,MCO,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Monaco,MCO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.66888949
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,18270.350271337
Monaco,MCO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,191194.472375444
Mongolia,MNG,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.63298820709391
Mongolia,MNG,CO2 emissions (kt),EN.ATM.CO2E.KT,23146.9
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.16083565614723
Mongolia,MNG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,38.05757134
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,2.07571898811886
Mongolia,MNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4385.11167749997
Montenegro,MNE,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.544188756502482
Montenegro,MNE,CO2 emissions (kt),EN.ATM.CO2E.KT,2601.1
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.18164455619361
Montenegro,MNE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.25685256
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,46.2474349442379
Montenegro,MNE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7684.18036247051
Morocco,MAR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.57408156458776
Morocco,MAR,CO2 emissions (kt),EN.ATM.CO2E.KT,70986.3
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.95530801659126
Morocco,MAR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,35.05284088
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,81.3453013667936
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3355.61303710938
Mozambique,MOZ,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.414121027071311
Mozambique,MOZ,CO2 emissions (kt),EN.ATM.CO2E.KT,7530.2
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.248639658557146
Mozambique,MOZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,20.77406654
Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,38.5126719906407
Mozambique,MOZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,600.403365932758
Myanmar,MMR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.406216057970332
Myanmar,MMR,CO2 emissions (kt),EN.ATM.CO2E.KT,33995
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.640928810767197
Myanmar,MMR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,29.43314277
Myanmar,MMR,Population density (people per sq. km of land area),EN.POP.DNST,81.2627730963689
Myanmar,MMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1577.8027436178
Namibia,NAM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.383797615859945
Namibia,NAM,CO2 emissions (kt),EN.ATM.CO2E.KT,4316.3
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.76417165717612
Namibia,NAM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,24.19978552
Namibia,NAM,Population density (people per sq. km of land area),EN.POP.DNST,2.97178879860074
Namibia,NAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4596.61963564645
Nauru,NRU,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.53325972202437
Nauru,NRU,CO2 emissions (kt),EN.ATM.CO2E.KT,53.4
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.40158259149357
Nauru,NRU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,5.857163356
Nauru,NRU,Population density (people per sq. km of land area),EN.POP.DNST,606.6
Nauru,NRU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8254.10660078396
